CustomerID,Gender,Age,Location,SignupDate,LastPurchaseDate,OrderCount,TotalSpend,FavCategory,AverageRating,Recency,Frequency,Monetary,ChurnRisk
CUST-03472,Male,49,Suburban,2024-01-30,2025-01-16,19,13779.67,Books,4.1,350,19,13779.67,0
CUST-03473,Female,36,Urban,2023-10-22,2025-05-05,8,100850.0,Electronics,4.2,241,8,100850.0,0
CUST-03474,Male,43,Suburban,2024-09-25,2025-03-09,26,24570.4,Books,4.8,298,26,24570.4,0
CUST-03475,Male,30,Suburban,2023-05-17,2024-05-12,20,31887.2,Beauty,4.6,599,20,31887.2,0
CUST-03476,Male,69,Rural,2024-01-26,2024-01-26,13,221355.72,Electronics,4.0,706,13,221355.72,0
CUST-03477,Male,63,Urban,2023-07-27,2025-02-16,12,165481.41,Electronics,3.9,319,12,165481.41,0
CUST-03478,Female,45,Metro,2024-01-14,2025-12-18,25,68386.02,Home Decor,4.5,14,25,68386.02,0
CUST-03479,Female,47,Suburban,2023-11-16,2025-12-28,6,10615.69,Apparel,3.4,4,6,10615.69,0
CUST-03480,Female,51,Urban,2024-03-29,2024-12-19,24,72372.98,Home Decor,3.5,378,24,72372.98,0
CUST-03481,Male,60,Metro,2023-03-08,2025-09-30,10,15402.7,Beauty,3.6,93,10,15402.7,0
CUST-03482,Male,20,Metro,2023-08-04,2023-12-18,29,69571.51,Apparel,4.8,745,29,69571.51,0
CUST-03483,Female,39,Metro,2024-05-16,2025-10-24,8,141526.77,Electronics,4.5,69,8,141526.77,0
CUST-03484,Female,26,Metro,2023-09-29,2025-06-01,15,35182.33,Apparel,4.3,214,15,35182.33,0
CUST-03485,Male,48,Urban,2023-12-05,2024-01-23,25,23040.07,Books,4.9,709,25,23040.07,0
CUST-03486,Male,57,Urban,2024-06-28,2025-03-22,7,7886.62,Beauty,3.6,285,7,7886.62,0
CUST-03487,Male,33,Suburban,2023-10-21,2025-01-21,34,57255.62,Beauty,3.9,345,34,57255.62,0
CUST-03488,Male,62,Metro,2024-10-19,2025-01-07,37,131149.82,Home Decor,4.7,359,37,131149.82,0
CUST-03489,Female,41,Urban,2024-04-08,2025-07-08,3,64684.99,Electronics,3.7,177,3,64684.99,0
CUST-03490,Male,30,Metro,2024-06-05,2025-08-09,7,12743.8,Beauty,3.6,145,7,12743.8,0
CUST-03491,Male,20,Suburban,2023-08-14,2024-07-05,9,48325.9,Home Decor,3.8,545,9,48325.9,0
CUST-03492,Female,39,Suburban,2024-07-03,2025-03-19,7,5461.77,Books,3.8,288,7,5461.77,0
CUST-03493,Female,45,Metro,2024-12-11,2025-05-19,8,17112.48,Beauty,4.4,227,8,17112.48,0
CUST-03494,Male,26,Urban,2023-08-09,2023-09-28,9,165359.76,Electronics,4.9,826,9,165359.76,0
CUST-03495,Female,44,Urban,2024-09-16,2025-03-13,4,107628.1,Electronics,4.5,294,4,107628.1,0
CUST-03496,Female,55,Metro,2024-10-17,2025-11-13,13,22924.65,Apparel,4.9,49,13,22924.65,0
CUST-03497,Female,49,Metro,2024-05-18,2024-06-20,17,67524.57,Home Decor,4.7,560,17,67524.57,0
CUST-03498,Female,41,Metro,2024-11-20,2025-04-13,3,1908.94,Books,3.6,263,3,1908.94,0
CUST-03499,Male,31,Suburban,2023-11-17,2024-12-06,22,17921.18,Books,4.4,391,22,17921.18,0
CUST-03500,Female,35,Suburban,2023-02-23,2023-11-29,8,7284.48,Books,4.1,764,8,7284.48,0
CUST-03501,Male,35,Metro,2023-12-11,2025-03-05,30,422316.34,Electronics,5.0,302,30,422316.34,0
CUST-03502,Female,42,Rural,2024-08-03,2025-10-21,4,77911.22,Electronics,3.4,72,4,77911.22,0
CUST-03503,Female,29,Suburban,2024-03-11,2024-06-17,5,85445.76,Electronics,4.3,563,5,85445.76,0
CUST-03504,Male,20,Suburban,2023-03-03,2023-12-30,17,70639.49,Home Decor,3.5,733,17,70639.49,0
CUST-03505,Male,28,Metro,2024-08-13,2025-07-04,10,161251.75,Electronics,4.2,181,10,161251.75,0
CUST-03506,Male,37,Urban,2023-08-08,2023-12-12,9,157036.32,Electronics,4.4,751,9,157036.32,0
CUST-03507,Male,68,Urban,2023-01-09,2025-07-10,1,18952.17,Electronics,3.8,175,1,18952.17,0
CUST-03508,Female,22,Metro,2024-06-25,2025-12-04,17,39871.71,Apparel,3.5,28,17,39871.71,0
CUST-03509,Male,29,Suburban,2024-07-04,2025-12-04,10,13569.13,Apparel,3.9,28,10,13569.13,0
CUST-03510,Male,48,Urban,2023-05-14,2024-09-01,22,40966.24,Beauty,4.6,487,22,40966.24,0
CUST-03511,Male,40,Metro,2023-04-21,2025-03-10,18,12666.92,Books,4.7,297,18,12666.92,0
CUST-03512,Female,50,Suburban,2023-02-02,2024-02-18,12,43240.77,Home Decor,4.6,683,12,43240.77,0
CUST-03513,Female,51,Urban,2024-10-23,2025-09-17,15,9851.95,Books,3.9,106,15,9851.95,0
CUST-03514,Female,34,Metro,2024-09-21,2025-05-06,20,42655.26,Apparel,3.7,240,20,42655.26,0
CUST-03515,Female,38,Metro,2023-09-08,2025-01-30,5,13952.33,Apparel,3.7,336,5,13952.33,0
CUST-03516,Female,61,Urban,2024-10-12,2025-03-20,20,14256.46,Books,4.4,287,20,14256.46,0
CUST-03517,Male,51,Rural,2023-05-02,2023-09-29,10,9913.17,Books,4.6,825,10,9913.17,1
CUST-03518,Female,65,Urban,2024-03-08,2024-06-12,11,13573.17,Beauty,4.4,568,11,13573.17,0
CUST-03519,Male,18,Suburban,2023-06-09,2025-05-25,25,22352.25,Books,4.6,221,25,22352.25,0
CUST-03520,Female,64,Urban,2023-05-26,2025-03-14,9,20608.98,Apparel,4.4,293,9,20608.98,0
CUST-03521,Female,55,Urban,2023-02-04,2025-10-06,26,16945.36,Books,4.9,87,26,16945.36,0
CUST-03522,Female,51,Metro,2023-10-20,2023-12-07,28,61730.26,Apparel,4.0,756,28,61730.26,0
CUST-03523,Female,55,Metro,2024-05-28,2024-09-04,12,196840.99,Electronics,4.0,484,12,196840.99,0
CUST-03524,Female,35,Urban,2023-06-11,2023-12-17,24,41618.7,Apparel,3.7,746,24,41618.7,0
CUST-03525,Female,44,Metro,2023-08-07,2025-08-05,15,20258.73,Beauty,4.1,149,15,20258.73,0
CUST-03526,Male,52,Suburban,2024-11-22,2025-01-05,11,6611.55,Books,4.9,361,11,6611.55,0
CUST-03527,Male,49,Urban,2024-05-18,2025-11-11,4,3899.41,Books,4.3,51,4,3899.41,0
CUST-03528,Male,31,Urban,2024-01-09,2024-04-19,26,99003.64,Home Decor,4.2,622,26,99003.64,0
CUST-03529,Female,57,Metro,2024-09-02,2025-10-22,31,108531.81,Home Decor,3.7,71,31,108531.81,0
CUST-03530,Male,61,Metro,2023-06-01,2024-03-09,31,24385.1,Books,4.0,663,31,24385.1,0
CUST-03531,Female,57,Metro,2024-05-31,2025-10-02,27,20956.81,Books,4.7,91,27,20956.81,0
CUST-03532,Male,64,Metro,2024-03-23,2024-11-15,8,14855.8,Beauty,3.5,412,8,14855.8,0
CUST-03533,Female,22,Urban,2024-10-09,2025-07-05,26,390610.65,Electronics,4.0,180,26,390610.65,0
CUST-03534,Female,69,Urban,2023-04-08,2025-03-10,24,45179.91,Beauty,3.4,297,24,45179.91,0
CUST-03535,Female,29,Urban,2024-04-09,2025-10-27,2,2292.75,Beauty,3.4,66,2,2292.75,0
CUST-03536,Female,31,Metro,2024-02-04,2025-05-04,3,10993.39,Home Decor,3.7,242,3,10993.39,0
CUST-03537,Male,60,Urban,2024-12-20,2025-03-30,31,21647.1,Books,4.4,277,31,21647.1,0
CUST-03538,Female,35,Metro,2023-12-16,2024-02-22,55,44403.92,Books,4.1,679,55,44403.92,0
CUST-03539,Female,57,Metro,2024-09-09,2024-11-17,27,107214.15,Home Decor,4.8,410,27,107214.15,0
CUST-03540,Male,31,Suburban,2023-10-23,2025-10-10,15,26250.32,Beauty,4.4,83,15,26250.32,0
CUST-03541,Male,35,Metro,2023-08-25,2025-11-04,19,68648.01,Home Decor,4.8,58,19,68648.01,0
CUST-03542,Male,25,Urban,2023-08-04,2025-06-21,32,55267.03,Apparel,4.5,194,32,55267.03,0
CUST-03543,Female,55,Urban,2024-07-20,2025-12-08,7,12433.65,Apparel,3.5,24,7,12433.65,0
CUST-03544,Male,44,Metro,2023-11-07,2025-07-10,11,38639.67,Home Decor,4.1,175,11,38639.67,0
CUST-03545,Female,60,Urban,2024-03-27,2025-09-21,14,47444.09,Home Decor,4.6,102,14,47444.09,0
CUST-03546,Female,38,Urban,2024-10-30,2025-04-12,13,198849.86,Electronics,4.0,264,13,198849.86,0
CUST-03547,Female,39,Metro,2024-05-08,2025-04-21,14,10590.3,Books,4.3,255,14,10590.3,0
CUST-03548,Male,63,Metro,2023-03-06,2024-04-12,12,7818.2,Books,3.9,629,12,7818.2,0
CUST-03549,Male,24,Urban,2024-12-07,2025-11-17,13,11034.33,Beauty,3.6,45,13,11034.33,0
CUST-03550,Male,45,Suburban,2024-03-17,2024-12-22,20,18780.53,Books,4.1,375,20,18780.53,0
CUST-03551,Female,41,Suburban,2024-04-30,2024-08-27,11,52664.24,Home Decor,4.5,492,11,52664.24,0
CUST-03552,Female,52,Rural,2024-03-29,2025-03-25,3,30028.12,Electronics,4.6,282,3,30028.12,0
CUST-03553,Female,61,Metro,2024-10-15,2025-11-22,29,98198.11,Home Decor,4.0,40,29,98198.11,0
CUST-03554,Male,27,Urban,2023-04-26,2023-10-16,11,90250.84,Electronics,4.3,808,11,90250.84,0
CUST-03555,Female,63,Urban,2024-08-14,2024-08-14,9,46855.79,Home Decor,3.5,505,9,46855.79,0
CUST-03556,Male,62,Urban,2023-02-07,2023-11-14,17,316572.94,Electronics,4.8,779,17,316572.94,0
CUST-03557,Male,47,Rural,2023-08-25,2024-10-05,14,23786.26,Apparel,4.9,453,14,23786.26,0
CUST-03558,Female,43,Metro,2024-10-10,2024-11-12,10,21829.39,Apparel,4.6,415,10,21829.39,0
CUST-03559,Female,37,Rural,2023-07-14,2024-03-11,16,13246.66,Books,4.6,661,16,13246.66,0
CUST-03560,Female,36,Rural,2024-08-24,2024-10-18,7,4031.42,Books,4.3,440,7,4031.42,0
CUST-03561,Male,32,Metro,2023-09-18,2025-06-21,13,7235.48,Books,4.8,194,13,7235.48,0
CUST-03562,Male,56,Urban,2024-05-31,2025-11-03,19,14476.19,Books,3.7,59,19,14476.19,0
CUST-03563,Male,65,Urban,2024-01-27,2025-11-04,10,25855.56,Apparel,4.3,58,10,25855.56,0
CUST-03564,Female,69,Metro,2023-01-28,2023-09-06,32,69280.03,Apparel,3.4,848,32,69280.03,0
CUST-03565,Female,67,Suburban,2023-02-03,2025-08-28,22,95214.79,Home Decor,4.5,126,22,95214.79,0
CUST-03566,Female,29,Urban,2024-12-18,2025-11-17,24,31952.54,Beauty,4.8,45,24,31952.54,0
CUST-03567,Male,21,Urban,2023-09-01,2024-12-29,44,153620.96,Home Decor,4.6,368,44,153620.96,0
CUST-03568,Female,28,Rural,2024-05-13,2025-09-27,22,97228.09,Home Decor,4.2,96,22,97228.09,0
CUST-03569,Male,46,Suburban,2024-09-12,2025-04-25,25,325312.53,Electronics,4.5,251,25,325312.53,0
CUST-03570,Female,47,Rural,2023-04-21,2023-05-25,31,441802.95,Electronics,3.9,952,31,441802.95,0
CUST-03571,Male,53,Metro,2024-12-22,2025-06-21,11,8255.8,Books,4.7,194,11,8255.8,0
CUST-03572,Female,44,Metro,2023-08-11,2024-12-31,18,42634.5,Apparel,4.8,366,18,42634.5,0
CUST-03573,Female,52,Metro,2024-12-23,2025-10-25,9,6029.86,Books,4.3,68,9,6029.86,0
CUST-03574,Male,32,Urban,2023-10-31,2025-06-28,13,13349.34,Beauty,4.4,187,13,13349.34,0
CUST-03575,Female,67,Urban,2023-09-26,2025-03-09,6,103293.7,Electronics,4.0,298,6,103293.7,0
CUST-03576,Female,27,Urban,2024-06-03,2024-09-03,22,64853.38,Home Decor,4.9,485,22,64853.38,0
CUST-03577,Female,28,Urban,2024-06-17,2024-09-21,19,11004.41,Books,4.4,467,19,11004.41,0
CUST-03578,Female,50,Urban,2024-11-07,2025-06-30,22,102614.87,Home Decor,4.4,185,22,102614.87,0
CUST-03579,Female,51,Urban,2023-07-10,2024-02-10,3,5656.12,Beauty,3.7,691,3,5656.12,0
CUST-03580,Female,46,Metro,2024-09-17,2025-06-13,14,153197.15,Electronics,4.0,202,14,153197.15,0
CUST-03581,Female,30,Urban,2024-11-09,2025-07-24,28,58977.39,Apparel,4.4,161,28,58977.39,0
CUST-03582,Female,31,Rural,2023-02-06,2024-09-19,11,13331.64,Beauty,3.7,469,11,13331.64,0
CUST-03583,Female,52,Metro,2024-10-25,2025-08-05,7,10335.31,Apparel,3.5,149,7,10335.31,0
CUST-03584,Male,33,Urban,2023-04-11,2024-06-03,13,57821.59,Home Decor,4.1,577,13,57821.59,0
CUST-03585,Male,66,Urban,2024-12-02,2025-07-27,12,8765.23,Books,3.8,158,12,8765.23,0
CUST-03586,Female,55,Metro,2024-01-08,2024-11-13,13,172841.08,Electronics,4.6,414,13,172841.08,0
CUST-03587,Female,18,Urban,2024-03-02,2025-01-05,13,46728.89,Home Decor,3.6,361,13,46728.89,0
CUST-03588,Male,33,Urban,2024-12-02,2025-06-15,28,29679.04,Books,3.6,200,28,29679.04,0
CUST-03589,Female,40,Metro,2023-05-12,2024-06-16,10,52478.79,Home Decor,5.0,564,10,52478.79,0
CUST-03590,Female,20,Suburban,2023-10-16,2024-01-22,26,23860.71,Books,5.0,710,26,23860.71,0
CUST-03591,Male,35,Rural,2024-05-01,2025-12-24,20,42458.94,Apparel,3.9,8,20,42458.94,0
CUST-03592,Female,36,Urban,2023-04-13,2024-08-26,7,13474.33,Apparel,4.4,493,7,13474.33,0
CUST-03593,Male,63,Urban,2024-08-24,2025-03-16,11,134409.24,Electronics,3.8,291,11,134409.24,0
CUST-03594,Male,40,Urban,2024-06-20,2024-08-05,22,31280.84,Beauty,4.3,514,22,31280.84,0
CUST-03595,Male,31,Metro,2024-11-29,2025-10-05,29,21983.27,Books,3.5,88,29,21983.27,0
CUST-03596,Female,67,Urban,2024-06-10,2025-05-19,17,28276.87,Apparel,3.7,227,17,28276.87,0
CUST-03597,Female,58,Metro,2024-03-13,2025-07-07,45,35930.92,Books,4.5,178,45,35930.92,0
CUST-03598,Male,69,Suburban,2024-07-26,2025-07-27,7,135564.95,Electronics,3.6,158,7,135564.95,0
CUST-03599,Male,28,Metro,2024-07-15,2024-11-29,37,89589.8,Apparel,4.7,398,37,89589.8,0
CUST-03600,Female,26,Rural,2023-09-02,2023-12-23,13,41490.3,Home Decor,5.0,740,13,41490.3,0
CUST-03601,Male,23,Urban,2024-11-13,2025-08-27,35,80054.68,Apparel,4.7,127,35,80054.68,0
CUST-03602,Female,24,Urban,2023-07-17,2024-09-13,5,6792.51,Beauty,4.7,475,5,6792.51,0
CUST-03603,Male,59,Metro,2024-01-29,2024-12-22,6,9224.97,Home Decor,4.9,375,6,9224.97,0
CUST-03604,Male,52,Urban,2024-06-19,2025-01-20,12,12467.72,Beauty,4.4,346,12,12467.72,0
CUST-03605,Male,50,Metro,2024-08-15,2024-11-30,19,13199.61,Books,5.0,397,19,13199.61,0
CUST-03606,Male,67,Metro,2023-07-19,2024-02-24,12,18067.37,Beauty,4.1,677,12,18067.37,0
CUST-03607,Female,21,Suburban,2023-11-30,2025-05-16,20,30257.25,Beauty,3.7,230,20,30257.25,0
CUST-03608,Male,55,Metro,2023-05-13,2023-07-03,15,62955.47,Home Decor,4.7,913,15,62955.47,0
CUST-03609,Female,25,Suburban,2023-02-25,2025-04-23,19,67123.93,Home Decor,3.5,253,19,67123.93,0
CUST-03610,Male,60,Suburban,2023-09-06,2025-04-08,3,12191.67,Home Decor,3.8,268,3,12191.67,0
CUST-03611,Female,20,Rural,2024-08-17,2024-11-23,9,4604.01,Books,3.6,404,9,4604.01,0
CUST-03612,Female,50,Metro,2024-08-17,2025-02-28,10,16528.29,Apparel,4.7,307,10,16528.29,0
CUST-03613,Female,46,Metro,2023-03-20,2024-12-30,17,11647.72,Books,4.7,367,17,11647.72,0
CUST-03614,Male,57,Metro,2023-04-23,2023-11-06,28,403906.73,Electronics,3.5,787,28,403906.73,0
CUST-03615,Female,43,Urban,2024-05-12,2025-03-08,5,5764.2,Apparel,4.1,299,5,5764.2,0
CUST-03616,Female,60,Urban,2023-10-12,2024-06-02,10,7828.26,Books,3.8,578,10,7828.26,0
CUST-03617,Male,52,Urban,2023-03-13,2025-09-15,50,38746.22,Books,4.7,108,50,38746.22,0
CUST-03618,Female,43,Suburban,2023-04-25,2025-05-11,10,18168.16,Apparel,4.4,235,10,18168.16,0
CUST-03619,Male,43,Suburban,2024-05-28,2024-12-24,20,349959.72,Electronics,4.7,373,20,349959.72,0
CUST-03620,Female,57,Metro,2023-03-06,2024-04-29,5,70241.64,Electronics,4.1,612,5,70241.64,0
CUST-03621,Female,50,Suburban,2023-11-04,2024-06-26,21,39229.29,Apparel,4.8,554,21,39229.29,0
CUST-03622,Female,69,Urban,2023-01-05,2025-04-15,10,58904.98,Home Decor,4.0,261,10,58904.98,0
CUST-03623,Female,46,Urban,2023-09-08,2023-12-01,18,13496.48,Books,4.1,762,18,13496.48,1
CUST-03624,Female,49,Urban,2024-02-15,2024-03-17,17,73627.34,Home Decor,3.5,655,17,73627.34,0
CUST-03625,Male,64,Urban,2024-07-03,2025-10-15,12,25721.38,Beauty,4.9,78,12,25721.38,0
CUST-03626,Female,24,Metro,2024-06-08,2025-07-23,7,76691.83,Electronics,3.5,162,7,76691.83,0
CUST-03627,Female,61,Metro,2024-06-15,2025-05-07,3,38314.04,Electronics,3.4,239,3,38314.04,0
CUST-03628,Male,66,Urban,2023-02-17,2024-08-30,23,17973.86,Books,4.9,489,23,17973.86,0
CUST-03629,Male,45,Metro,2023-03-19,2023-12-22,8,13971.25,Beauty,4.4,741,8,13971.25,0
CUST-03630,Female,60,Metro,2024-07-30,2025-09-26,13,32702.05,Apparel,3.5,97,13,32702.05,0
CUST-03631,Male,45,Metro,2024-11-16,2025-09-25,17,70372.16,Home Decor,3.9,98,17,70372.16,0
CUST-03632,Female,39,Urban,2024-10-17,2025-11-24,7,12264.7,Apparel,4.3,38,7,12264.7,0
CUST-03633,Female,54,Suburban,2023-04-17,2025-04-27,13,33474.71,Apparel,4.3,249,13,33474.71,0
CUST-03634,Female,39,Metro,2024-09-03,2024-10-07,17,94273.05,Home Decor,3.9,451,17,94273.05,0
CUST-03635,Female,62,Rural,2023-10-13,2025-08-11,18,354529.36,Electronics,4.3,143,18,354529.36,0
CUST-03636,Female,54,Urban,2023-09-20,2025-11-16,10,40166.67,Home Decor,3.4,46,10,40166.67,0
CUST-03637,Male,56,Rural,2024-05-13,2025-05-26,43,642005.32,Electronics,5.0,220,43,642005.32,0
CUST-03638,Female,58,Metro,2023-12-10,2024-06-18,16,11065.29,Books,4.2,562,16,11065.29,0
CUST-03639,Male,61,Metro,2024-07-18,2024-12-23,28,352173.35,Electronics,4.7,374,28,352173.35,0
CUST-03640,Female,48,Metro,2023-04-21,2025-08-13,46,37821.23,Books,4.8,141,46,37821.23,0
CUST-03641,Male,43,Metro,2024-03-13,2024-04-12,7,5845.64,Beauty,5.0,629,7,5845.64,0
CUST-03642,Female,69,Urban,2023-03-03,2025-06-08,14,25133.31,Apparel,4.5,207,14,25133.31,0
CUST-03643,Male,31,Rural,2024-04-09,2024-12-17,17,261538.49,Electronics,3.8,380,17,261538.49,0
CUST-03644,Male,61,Suburban,2023-04-08,2025-01-04,11,12151.34,Beauty,4.1,362,11,12151.34,0
CUST-03645,Female,69,Urban,2024-05-07,2024-09-16,16,39277.37,Apparel,3.9,472,16,39277.37,0
CUST-03646,Female,29,Suburban,2023-02-26,2023-05-18,39,74446.23,Apparel,4.7,959,39,74446.23,0
CUST-03647,Male,43,Metro,2023-08-09,2025-09-07,28,39311.6,Beauty,4.6,116,28,39311.6,0
CUST-03648,Male,59,Urban,2023-11-29,2025-11-06,46,69354.87,Beauty,4.0,56,46,69354.87,0
CUST-03649,Male,57,Urban,2023-05-11,2025-04-23,6,63968.72,Electronics,3.7,253,6,63968.72,0
CUST-03650,Male,43,Metro,2023-02-20,2024-08-15,13,56982.86,Home Decor,3.9,504,13,56982.86,0
CUST-03651,Female,18,Metro,2023-10-06,2025-11-09,35,27179.89,Books,4.9,53,35,27179.89,0
CUST-03652,Male,61,Urban,2023-03-25,2025-08-25,14,24500.51,Beauty,3.8,129,14,24500.51,0
CUST-03653,Male,42,Urban,2023-05-30,2025-01-08,5,2805.26,Books,4.0,358,5,2805.26,0
CUST-03654,Male,18,Metro,2023-11-24,2023-12-13,22,12546.59,Books,4.9,750,22,12546.59,1
CUST-03655,Female,43,Metro,2024-02-29,2024-06-06,75,138059.73,Apparel,3.9,574,75,138059.73,0
CUST-03656,Female,57,Urban,2024-07-25,2025-08-06,22,23238.49,Beauty,4.0,148,22,23238.49,0
CUST-03657,Female,69,Suburban,2024-08-11,2024-09-29,12,160589.3,Electronics,4.4,459,12,160589.3,0
CUST-03658,Female,53,Metro,2023-12-02,2025-11-29,34,58024.05,Apparel,4.6,33,34,58024.05,0
CUST-03659,Female,30,Metro,2023-04-12,2025-01-30,20,351561.53,Electronics,4.0,336,20,351561.53,0
CUST-03660,Male,68,Metro,2024-06-30,2024-10-04,20,35593.91,Apparel,4.0,454,20,35593.91,0
CUST-03661,Female,57,Metro,2024-11-23,2025-11-30,20,14908.98,Books,4.1,32,20,14908.98,0
CUST-03662,Male,54,Urban,2023-03-24,2023-10-26,13,63658.57,Home Decor,3.9,798,13,63658.57,0
CUST-03663,Male,46,Metro,2023-09-30,2024-01-18,10,23835.16,Beauty,3.5,714,10,23835.16,0
CUST-03664,Male,27,Urban,2023-03-17,2023-09-13,19,42025.31,Apparel,4.1,841,19,42025.31,0
CUST-03665,Male,25,Suburban,2024-05-07,2024-05-07,29,48620.71,Beauty,3.5,604,29,48620.71,0
CUST-03666,Male,25,Urban,2024-01-25,2025-03-08,20,84288.97,Home Decor,4.7,299,20,84288.97,0
CUST-03667,Male,25,Metro,2023-10-10,2025-01-08,42,663443.22,Electronics,4.9,358,42,663443.22,0
CUST-03668,Male,43,Metro,2024-03-22,2025-03-02,11,34928.37,Home Decor,3.4,305,11,34928.37,0
CUST-03669,Female,43,Metro,2024-12-17,2025-04-20,4,37028.5,Electronics,4.4,256,4,37028.5,0
CUST-03670,Male,47,Suburban,2023-08-26,2025-09-21,8,17079.78,Apparel,3.9,102,8,17079.78,0
CUST-03671,Male,29,Suburban,2023-02-04,2024-09-22,7,23469.17,Home Decor,4.2,466,7,23469.17,0
CUST-03672,Male,40,Rural,2024-04-15,2024-08-15,21,75921.72,Home Decor,4.1,504,21,75921.72,0
CUST-03673,Female,42,Metro,2023-09-30,2023-11-18,15,264585.62,Electronics,4.4,775,15,264585.62,0
CUST-03674,Male,34,Suburban,2023-05-27,2024-03-30,20,32074.23,Apparel,4.1,642,20,32074.23,0
CUST-03675,Female,58,Metro,2023-05-22,2024-04-05,22,14578.06,Books,4.0,636,22,14578.06,0
CUST-03676,Male,29,Urban,2024-08-14,2025-10-20,15,47649.53,Home Decor,3.8,73,15,47649.53,0
CUST-03677,Female,60,Rural,2024-12-27,2025-10-13,24,16676.93,Books,4.5,80,24,16676.93,0
CUST-03678,Male,24,Rural,2023-07-09,2025-01-19,17,30194.92,Beauty,4.6,347,17,30194.92,0
CUST-03679,Female,51,Metro,2024-06-23,2025-03-02,46,587764.11,Electronics,3.7,305,46,587764.11,0
CUST-03680,Female,23,Metro,2024-06-25,2024-08-18,3,7099.99,Beauty,3.9,501,3,7099.99,0
CUST-03681,Female,27,Urban,2023-02-02,2024-04-17,17,31925.39,Beauty,3.8,624,17,31925.39,0
CUST-03682,Male,45,Metro,2023-10-16,2025-08-20,12,199221.21,Electronics,3.5,134,12,199221.21,0
CUST-03683,Male,55,Metro,2024-09-21,2025-05-22,30,56467.19,Beauty,4.5,224,30,56467.19,0
CUST-03684,Male,54,Metro,2023-07-07,2024-06-04,25,45346.38,Apparel,3.4,576,25,45346.38,0
CUST-03685,Male,44,Urban,2024-02-11,2024-08-04,35,574885.26,Electronics,3.5,515,35,574885.26,0
CUST-03686,Male,26,Metro,2023-01-18,2025-02-03,17,27955.63,Beauty,4.9,332,17,27955.63,0
CUST-03687,Female,53,Urban,2023-04-27,2023-09-08,7,95707.99,Electronics,3.9,846,7,95707.99,0
CUST-03688,Male,41,Suburban,2023-12-28,2024-03-14,13,57122.19,Home Decor,3.9,658,13,57122.19,0
CUST-03689,Female,23,Urban,2023-06-17,2024-08-30,12,23217.99,Apparel,4.2,489,12,23217.99,0
CUST-03690,Female,20,Urban,2023-04-08,2024-09-08,7,9296.26,Apparel,4.5,480,7,9296.26,0
CUST-03691,Female,55,Metro,2024-03-15,2025-03-06,12,11348.95,Books,4.9,301,12,11348.95,0
CUST-03692,Female,28,Metro,2024-04-24,2025-08-03,29,57162.7,Apparel,4.8,151,29,57162.7,0
CUST-03693,Male,36,Metro,2024-04-01,2025-01-22,12,49258.39,Home Decor,4.8,344,12,49258.39,0
CUST-03694,Male,37,Suburban,2024-09-19,2025-02-25,17,219766.17,Electronics,3.6,310,17,219766.17,0
CUST-03695,Female,34,Urban,2023-06-08,2025-03-29,18,64712.14,Home Decor,4.1,278,18,64712.14,0
CUST-03696,Female,35,Metro,2023-11-13,2025-10-17,7,35783.7,Home Decor,3.8,76,7,35783.7,0
CUST-03697,Male,19,Suburban,2023-09-23,2024-03-01,30,25753.28,Books,4.5,671,30,25753.28,0
CUST-03698,Male,63,Urban,2024-06-11,2025-05-07,19,64900.94,Home Decor,4.5,239,19,64900.94,0
CUST-03699,Male,64,Metro,2024-11-16,2025-12-13,26,48197.75,Apparel,3.7,19,26,48197.75,0
CUST-03700,Female,35,Suburban,2024-06-18,2024-11-03,18,13484.5,Books,4.6,424,18,13484.5,0
CUST-03701,Female,42,Urban,2024-03-08,2024-08-31,12,178987.97,Electronics,4.2,488,12,178987.97,0
CUST-03702,Female,55,Urban,2023-07-04,2025-01-18,20,42970.29,Apparel,4.4,348,20,42970.29,0
CUST-03703,Male,25,Urban,2024-01-28,2025-02-25,10,18985.37,Apparel,4.8,310,10,18985.37,0
CUST-03704,Female,53,Suburban,2023-05-05,2024-12-12,22,34746.55,Apparel,3.5,385,22,34746.55,0
CUST-03705,Male,68,Rural,2024-08-09,2025-03-14,26,40253.56,Beauty,4.8,293,26,40253.56,0
CUST-03706,Male,27,Suburban,2023-10-06,2024-05-20,7,5708.71,Books,4.1,591,7,5708.71,0
CUST-03707,Male,54,Urban,2023-04-28,2025-04-12,41,36267.2,Books,4.8,264,41,36267.2,0
CUST-03708,Female,59,Urban,2024-05-28,2025-01-31,26,19850.0,Books,4.9,335,26,19850.0,0
CUST-03709,Female,42,Urban,2023-10-24,2024-07-27,6,118623.24,Electronics,4.9,523,6,118623.24,0
CUST-03710,Female,33,Suburban,2023-04-26,2024-04-08,12,10681.89,Books,4.6,633,12,10681.89,0
CUST-03711,Female,60,Urban,2024-04-08,2025-12-19,23,31501.5,Beauty,3.4,13,23,31501.5,0
CUST-03712,Female,34,Metro,2023-03-24,2025-03-27,41,34147.52,Books,4.3,280,41,34147.52,0
CUST-03713,Female,48,Urban,2024-11-14,2025-09-24,12,16301.48,Beauty,4.6,99,12,16301.48,0
CUST-03714,Male,49,Urban,2023-08-10,2025-12-15,40,43868.05,Apparel,4.4,17,40,43868.05,0
CUST-03715,Male,36,Rural,2023-06-22,2025-08-15,5,3650.41,Beauty,4.2,139,5,3650.41,0
