MatchID,Date,TeamA,TeamB,TeamA_Score,TeamB_Score,Possession_TeamA,Shots_TeamA,WinProbability,Outcome
MCH-1618,2025-06-19,Vipers,Thunderbolts,4,3,35,5,0.35,Team A Win
MCH-1619,2025-06-11,Strikers,Wizards,2,1,51,5,0.5,Team A Win
MCH-1620,2025-10-27,Gladiators,Centurions,0,0,47,9,0.5,Draw
MCH-1621,2025-01-02,Ironclads,Titans,2,4,52,12,0.5,Team B Win
MCH-1622,2025-10-05,Strikers,Ironclads,1,0,54,5,0.5,Team A Win
MCH-1623,2025-07-07,Gladiators,Knights,4,3,47,10,0.5,Team A Win
MCH-1624,2025-12-08,Centurions,Wizards,2,0,42,7,0.5,Team A Win
MCH-1625,2025-08-05,Centurions,Phoenix FC,0,1,36,7,0.5,Team B Win
MCH-1626,2025-10-08,Ironclads,Gladiators,0,1,55,12,0.5,Team B Win
MCH-1627,2025-08-11,Vipers,Centurions,0,3,57,11,0.5,Team B Win
MCH-1628,2025-08-31,Vipers,Knights,1,2,40,11,0.5,Team B Win
MCH-1629,2025-10-30,Knights,Thunderbolts,0,2,59,10,0.35,Team B Win
MCH-1630,2025-05-06,Knights,Phoenix FC,2,2,48,7,0.5,Draw
MCH-1631,2025-02-16,Phoenix FC,Titans,0,4,38,16,0.5,Team B Win
MCH-1632,2025-02-09,Titans,Strikers,1,3,59,7,0.5,Team B Win
MCH-1633,2025-04-11,Centurions,Gladiators,2,2,42,15,0.5,Draw
MCH-1634,2025-04-21,Vipers,Knights,0,2,58,16,0.5,Team B Win
MCH-1635,2025-09-19,Titans,Vipers,3,0,48,13,0.5,Team A Win
MCH-1636,2025-03-24,Phoenix FC,Knights,1,2,46,13,0.5,Team B Win
MCH-1637,2025-12-23,Gladiators,Titans,0,0,56,10,0.5,Draw
MCH-1638,2025-03-16,Centurions,Titans,1,2,35,12,0.5,Team B Win
MCH-1639,2025-04-22,Gladiators,Thunderbolts,2,1,61,18,0.35,Team A Win
MCH-1640,2025-09-17,Titans,Strikers,2,0,45,14,0.5,Team A Win
MCH-1641,2025-02-09,Phoenix FC,Strikers,0,0,53,8,0.5,Draw
MCH-1642,2025-10-22,Thunderbolts,Strikers,2,3,54,7,0.65,Team B Win
MCH-1643,2025-04-12,Wizards,Centurions,2,1,42,15,0.5,Team A Win
MCH-1644,2025-10-29,Gladiators,Titans,2,0,55,18,0.5,Team A Win
MCH-1645,2025-12-14,Thunderbolts,Centurions,2,4,61,9,0.65,Team B Win
MCH-1646,2025-03-12,Wizards,Thunderbolts,3,2,45,5,0.35,Team A Win
MCH-1647,2025-08-31,Centurions,Ironclads,2,1,49,13,0.5,Team A Win
MCH-1648,2025-10-01,Thunderbolts,Knights,4,1,43,19,0.65,Team A Win
MCH-1649,2025-07-09,Knights,Ironclads,2,0,46,12,0.5,Team A Win
MCH-1650,2025-09-14,Wizards,Knights,3,2,58,14,0.5,Team A Win
MCH-1651,2025-09-26,Strikers,Vipers,2,0,36,8,0.5,Team A Win
MCH-1652,2025-06-09,Centurions,Phoenix FC,0,3,50,14,0.5,Team B Win
MCH-1653,2025-04-21,Vipers,Phoenix FC,2,4,39,5,0.5,Team B Win
MCH-1654,2025-02-01,Wizards,Centurions,2,4,64,16,0.5,Team B Win
MCH-1655,2025-03-24,Ironclads,Gladiators,2,3,60,6,0.5,Team B Win
MCH-1656,2025-03-07,Knights,Thunderbolts,1,2,43,10,0.35,Team B Win
MCH-1657,2025-05-12,Phoenix FC,Ironclads,0,4,61,15,0.5,Team B Win
MCH-1658,2025-07-14,Thunderbolts,Ironclads,1,4,39,13,0.65,Team B Win
MCH-1659,2025-07-12,Vipers,Thunderbolts,1,0,37,7,0.35,Team A Win
MCH-1660,2025-05-24,Strikers,Vipers,0,1,36,10,0.5,Team B Win
MCH-1661,2025-10-05,Strikers,Ironclads,0,1,48,15,0.5,Team B Win
MCH-1662,2025-06-23,Strikers,Titans,0,2,60,8,0.5,Team B Win
MCH-1663,2025-11-14,Centurions,Knights,0,1,39,16,0.5,Team B Win
MCH-1664,2025-08-11,Centurions,Gladiators,1,0,53,17,0.5,Team A Win
MCH-1665,2025-03-11,Vipers,Strikers,1,0,53,6,0.5,Team A Win
MCH-1666,2025-06-10,Gladiators,Ironclads,0,3,62,11,0.5,Team B Win
MCH-1667,2025-03-16,Wizards,Knights,3,2,51,16,0.5,Team A Win
MCH-1668,2025-03-01,Titans,Thunderbolts,2,4,43,8,0.35,Team B Win
MCH-1669,2025-10-24,Thunderbolts,Ironclads,1,0,36,7,0.65,Team A Win
MCH-1670,2025-08-03,Phoenix FC,Centurions,2,2,35,17,0.5,Draw
MCH-1671,2025-04-27,Vipers,Phoenix FC,4,3,35,19,0.5,Team A Win
MCH-1672,2025-07-08,Vipers,Knights,3,0,39,11,0.5,Team A Win
MCH-1673,2025-12-20,Wizards,Titans,1,4,40,18,0.5,Team B Win
MCH-1674,2025-03-06,Ironclads,Strikers,2,4,50,9,0.5,Team B Win
MCH-1675,2025-04-27,Wizards,Gladiators,0,4,56,14,0.5,Team B Win
MCH-1676,2025-12-19,Centurions,Wizards,3,1,62,11,0.5,Team A Win
MCH-1677,2025-07-16,Centurions,Knights,4,3,56,14,0.5,Team A Win
MCH-1678,2025-11-17,Centurions,Titans,2,1,48,10,0.5,Team A Win
MCH-1679,2025-05-12,Strikers,Knights,3,0,39,10,0.5,Team A Win
MCH-1680,2025-11-13,Titans,Thunderbolts,1,2,40,11,0.35,Team B Win
MCH-1681,2025-07-15,Gladiators,Vipers,3,1,59,13,0.5,Team A Win
MCH-1682,2025-08-30,Thunderbolts,Ironclads,3,1,50,18,0.65,Team A Win
MCH-1683,2025-11-11,Centurions,Vipers,0,1,55,16,0.5,Team B Win
MCH-1684,2025-11-07,Gladiators,Strikers,3,2,41,7,0.5,Team A Win
MCH-1685,2025-11-01,Strikers,Vipers,4,1,50,18,0.5,Team A Win
MCH-1686,2025-03-01,Ironclads,Strikers,0,4,47,17,0.5,Team B Win
MCH-1687,2025-03-04,Centurions,Phoenix FC,1,3,59,6,0.5,Team B Win
MCH-1688,2025-06-06,Phoenix FC,Ironclads,1,3,52,13,0.5,Team B Win
MCH-1689,2025-04-07,Titans,Centurions,0,1,36,5,0.5,Team B Win
MCH-1690,2025-06-10,Centurions,Titans,0,1,56,15,0.5,Team B Win
MCH-1691,2025-02-11,Ironclads,Thunderbolts,3,0,60,16,0.35,Team A Win
MCH-1692,2025-03-23,Thunderbolts,Strikers,1,3,57,7,0.65,Team B Win
MCH-1693,2025-01-08,Phoenix FC,Ironclads,1,2,37,16,0.5,Team B Win
MCH-1694,2025-02-19,Phoenix FC,Wizards,2,4,59,14,0.5,Team B Win
MCH-1695,2025-11-18,Thunderbolts,Wizards,1,1,35,19,0.65,Draw
MCH-1696,2025-11-29,Knights,Gladiators,1,0,39,7,0.5,Team A Win
MCH-1697,2025-05-08,Knights,Thunderbolts,2,2,45,12,0.35,Draw
MCH-1698,2025-01-03,Ironclads,Phoenix FC,1,0,57,15,0.5,Team A Win
MCH-1699,2025-03-16,Ironclads,Strikers,2,0,51,18,0.5,Team A Win
MCH-1700,2025-08-24,Wizards,Phoenix FC,1,4,61,12,0.5,Team B Win
MCH-1701,2025-02-10,Gladiators,Ironclads,1,2,57,11,0.5,Team B Win
MCH-1702,2025-07-29,Wizards,Centurions,1,0,52,13,0.5,Team A Win
MCH-1703,2025-05-16,Knights,Ironclads,2,0,59,9,0.5,Team A Win
MCH-1704,2025-06-12,Thunderbolts,Ironclads,3,0,36,10,0.65,Team A Win
MCH-1705,2025-08-10,Ironclads,Vipers,1,0,47,9,0.5,Team A Win
MCH-1706,2025-07-16,Strikers,Thunderbolts,1,4,59,7,0.35,Team B Win
MCH-1707,2025-08-03,Centurions,Titans,0,3,46,17,0.5,Team B Win
MCH-1708,2025-01-23,Gladiators,Strikers,1,0,63,7,0.5,Team A Win
MCH-1709,2025-05-21,Centurions,Titans,3,0,63,13,0.5,Team A Win
MCH-1710,2025-07-16,Vipers,Ironclads,2,0,46,15,0.5,Team A Win
MCH-1711,2025-07-31,Gladiators,Titans,4,1,48,13,0.5,Team A Win
MCH-1712,2025-08-22,Gladiators,Ironclads,0,1,40,9,0.5,Team B Win
MCH-1713,2025-08-20,Strikers,Titans,0,2,45,14,0.5,Team B Win
MCH-1714,2025-09-14,Titans,Wizards,2,2,42,18,0.5,Draw
MCH-1715,2025-01-01,Gladiators,Vipers,4,3,62,9,0.5,Team A Win
MCH-1716,2025-02-20,Centurions,Knights,2,0,53,17,0.5,Team A Win
MCH-1717,2025-01-08,Thunderbolts,Wizards,1,0,40,10,0.65,Team A Win
MCH-1718,2025-12-25,Centurions,Gladiators,2,1,41,9,0.5,Team A Win
MCH-1719,2025-07-18,Vipers,Centurions,0,3,51,19,0.5,Team B Win
MCH-1720,2025-03-22,Phoenix FC,Knights,2,2,63,9,0.5,Draw
MCH-1721,2025-05-30,Vipers,Ironclads,0,4,59,11,0.5,Team B Win
MCH-1722,2025-06-15,Knights,Vipers,1,2,63,8,0.5,Team B Win
MCH-1723,2025-03-07,Gladiators,Centurions,1,1,56,11,0.5,Draw
MCH-1724,2025-09-16,Titans,Gladiators,3,0,36,18,0.5,Team A Win
MCH-1725,2025-10-07,Titans,Thunderbolts,2,0,57,8,0.35,Team A Win
MCH-1726,2025-03-09,Thunderbolts,Knights,2,0,37,6,0.65,Team A Win
MCH-1727,2025-07-13,Phoenix FC,Wizards,2,2,50,8,0.5,Draw
MCH-1728,2025-12-20,Thunderbolts,Knights,1,3,57,19,0.65,Team B Win
MCH-1729,2025-01-19,Ironclads,Titans,0,0,48,11,0.5,Draw
MCH-1730,2025-04-20,Wizards,Centurions,3,2,35,17,0.5,Team A Win
MCH-1731,2025-05-28,Centurions,Titans,3,4,51,8,0.5,Team B Win
MCH-1732,2025-05-16,Wizards,Knights,2,0,61,8,0.5,Team A Win
MCH-1733,2025-07-07,Strikers,Gladiators,0,4,63,17,0.5,Team B Win
MCH-1734,2025-02-07,Wizards,Thunderbolts,0,1,42,19,0.35,Team B Win
MCH-1735,2025-06-07,Wizards,Strikers,1,0,41,5,0.5,Team A Win
MCH-1736,2025-07-30,Thunderbolts,Titans,2,0,58,16,0.65,Team A Win
MCH-1737,2025-10-03,Phoenix FC,Knights,1,4,43,16,0.5,Team B Win
MCH-1738,2025-11-13,Centurions,Phoenix FC,1,0,52,16,0.5,Team A Win
MCH-1739,2025-08-01,Gladiators,Vipers,1,2,54,19,0.5,Team B Win
MCH-1740,2025-05-21,Vipers,Wizards,0,1,40,10,0.5,Team B Win
MCH-1741,2025-03-02,Centurions,Vipers,2,0,55,16,0.5,Team A Win
MCH-1742,2025-09-08,Phoenix FC,Vipers,2,2,51,11,0.5,Draw
MCH-1743,2025-10-01,Titans,Vipers,1,2,53,13,0.5,Team B Win
MCH-1744,2025-07-31,Ironclads,Strikers,1,3,37,5,0.5,Team B Win
MCH-1745,2025-05-14,Wizards,Titans,0,1,61,16,0.5,Team B Win
MCH-1746,2025-01-12,Ironclads,Strikers,4,1,42,17,0.5,Team A Win
MCH-1747,2025-07-08,Vipers,Gladiators,4,2,43,8,0.5,Team A Win
MCH-1748,2025-02-03,Ironclads,Titans,4,3,61,13,0.5,Team A Win
MCH-1749,2025-06-12,Wizards,Gladiators,4,0,43,19,0.5,Team A Win
MCH-1750,2025-04-18,Gladiators,Thunderbolts,1,3,49,6,0.35,Team B Win
MCH-1751,2025-03-10,Titans,Phoenix FC,0,0,55,19,0.5,Draw
MCH-1752,2025-06-03,Titans,Thunderbolts,1,1,52,9,0.35,Draw
MCH-1753,2025-10-18,Vipers,Strikers,2,1,35,7,0.5,Team A Win
MCH-1754,2025-11-06,Ironclads,Strikers,3,4,58,13,0.5,Team B Win
MCH-1755,2025-10-26,Vipers,Phoenix FC,0,1,48,12,0.5,Team B Win
MCH-1756,2025-01-08,Titans,Vipers,1,0,58,16,0.5,Team A Win
MCH-1757,2025-05-15,Strikers,Phoenix FC,1,0,64,16,0.5,Team A Win
MCH-1758,2025-07-29,Strikers,Knights,1,0,42,11,0.5,Team A Win
MCH-1759,2025-09-01,Gladiators,Thunderbolts,3,0,49,13,0.35,Team A Win
MCH-1760,2025-10-12,Thunderbolts,Ironclads,1,1,61,14,0.65,Draw
MCH-1761,2025-07-02,Strikers,Phoenix FC,3,2,42,7,0.5,Team A Win
MCH-1762,2025-06-23,Gladiators,Wizards,1,0,49,14,0.5,Team A Win
MCH-1763,2025-01-21,Centurions,Strikers,0,1,58,9,0.5,Team B Win
MCH-1764,2025-08-21,Phoenix FC,Vipers,2,2,62,16,0.5,Draw
MCH-1765,2025-11-04,Thunderbolts,Knights,1,0,43,13,0.65,Team A Win
MCH-1766,2025-10-27,Centurions,Gladiators,0,1,39,19,0.5,Team B Win
MCH-1767,2025-10-24,Strikers,Ironclads,2,4,54,13,0.5,Team B Win
MCH-1768,2025-06-15,Gladiators,Strikers,1,0,51,15,0.5,Team A Win
MCH-1769,2025-04-15,Vipers,Strikers,1,0,59,15,0.5,Team A Win
MCH-1770,2025-04-13,Phoenix FC,Strikers,4,1,48,11,0.5,Team A Win
MCH-1771,2025-06-18,Gladiators,Knights,1,3,46,6,0.5,Team B Win
MCH-1772,2025-11-23,Wizards,Centurions,4,0,45,19,0.5,Team A Win
MCH-1773,2025-08-25,Titans,Gladiators,3,2,44,7,0.5,Team A Win
MCH-1774,2025-06-15,Gladiators,Vipers,0,0,47,6,0.5,Draw
MCH-1775,2025-03-20,Titans,Knights,0,2,40,7,0.5,Team B Win
MCH-1776,2025-12-11,Thunderbolts,Wizards,0,1,58,12,0.65,Team B Win
MCH-1777,2025-08-11,Ironclads,Thunderbolts,0,1,63,19,0.35,Team B Win
MCH-1778,2025-06-20,Thunderbolts,Vipers,0,2,62,16,0.65,Team B Win
MCH-1779,2025-12-27,Gladiators,Centurions,1,0,42,11,0.5,Team A Win
MCH-1780,2025-11-27,Vipers,Titans,2,2,35,19,0.5,Draw
MCH-1781,2025-03-02,Centurions,Thunderbolts,1,0,36,8,0.35,Team A Win
MCH-1782,2025-03-20,Vipers,Centurions,2,0,36,14,0.5,Team A Win
MCH-1783,2025-04-09,Ironclads,Wizards,2,4,39,13,0.5,Team B Win
MCH-1784,2025-10-13,Phoenix FC,Gladiators,0,2,49,17,0.5,Team B Win
MCH-1785,2025-03-01,Centurions,Titans,0,3,50,19,0.5,Team B Win
MCH-1786,2025-12-28,Vipers,Phoenix FC,3,1,47,18,0.5,Team A Win
MCH-1787,2025-09-15,Knights,Titans,1,3,60,10,0.5,Team B Win
MCH-1788,2025-02-28,Thunderbolts,Titans,3,0,41,8,0.65,Team A Win
MCH-1789,2025-08-28,Ironclads,Gladiators,1,1,64,18,0.5,Draw
MCH-1790,2025-06-13,Gladiators,Phoenix FC,0,4,61,19,0.5,Team B Win
MCH-1791,2025-05-18,Wizards,Vipers,2,2,56,13,0.5,Draw
MCH-1792,2025-01-06,Vipers,Gladiators,4,2,60,12,0.5,Team A Win
MCH-1793,2025-08-28,Thunderbolts,Titans,1,0,54,15,0.65,Team A Win
MCH-1794,2025-12-16,Ironclads,Phoenix FC,1,0,61,6,0.5,Team A Win
MCH-1795,2025-12-05,Vipers,Phoenix FC,2,1,64,6,0.5,Team A Win
MCH-1796,2025-08-08,Gladiators,Strikers,4,3,49,13,0.5,Team A Win
MCH-1797,2025-08-22,Phoenix FC,Knights,2,0,42,12,0.5,Team A Win
MCH-1798,2025-09-06,Centurions,Phoenix FC,2,0,58,10,0.5,Team A Win
MCH-1799,2025-02-01,Gladiators,Centurions,2,2,62,19,0.5,Draw
MCH-1800,2025-01-02,Phoenix FC,Gladiators,0,2,36,8,0.5,Team B Win
MCH-1801,2025-10-29,Thunderbolts,Titans,4,1,49,11,0.65,Team A Win
MCH-1802,2025-11-14,Wizards,Gladiators,3,2,48,15,0.5,Team A Win
MCH-1803,2025-05-01,Ironclads,Knights,3,1,38,8,0.5,Team A Win
MCH-1804,2025-05-21,Vipers,Knights,2,1,53,19,0.5,Team A Win
MCH-1805,2025-05-10,Gladiators,Ironclads,3,1,44,11,0.5,Team A Win
MCH-1806,2025-12-28,Strikers,Thunderbolts,2,3,55,15,0.35,Team B Win
MCH-1807,2025-06-17,Phoenix FC,Vipers,3,4,60,13,0.5,Team B Win
MCH-1808,2025-06-27,Vipers,Wizards,3,1,61,13,0.5,Team A Win
MCH-1809,2025-10-01,Strikers,Vipers,1,1,59,7,0.5,Draw
MCH-1810,2025-08-10,Phoenix FC,Ironclads,0,1,51,12,0.5,Team B Win
MCH-1811,2025-08-19,Strikers,Phoenix FC,3,0,55,8,0.5,Team A Win
MCH-1812,2025-06-29,Titans,Knights,3,0,54,15,0.5,Team A Win
MCH-1813,2025-09-25,Centurions,Thunderbolts,0,0,39,8,0.35,Draw
MCH-1814,2025-03-30,Wizards,Thunderbolts,0,1,35,9,0.35,Team B Win
MCH-1815,2025-11-03,Titans,Phoenix FC,0,1,37,18,0.5,Team B Win
MCH-1816,2025-07-03,Ironclads,Titans,0,2,40,18,0.5,Team B Win
MCH-1817,2025-09-29,Vipers,Phoenix FC,3,2,42,13,0.5,Team A Win
MCH-1818,2025-06-16,Strikers,Phoenix FC,0,3,47,16,0.5,Team B Win
MCH-1819,2025-06-15,Knights,Titans,0,1,51,18,0.5,Team B Win
MCH-1820,2025-10-24,Ironclads,Strikers,0,0,44,15,0.5,Draw
MCH-1821,2025-06-27,Knights,Thunderbolts,0,1,47,13,0.35,Team B Win
MCH-1822,2025-08-21,Thunderbolts,Phoenix FC,1,0,53,11,0.65,Team A Win
MCH-1823,2025-07-19,Titans,Knights,3,4,46,17,0.5,Team B Win
MCH-1824,2025-02-10,Phoenix FC,Strikers,3,1,43,15,0.5,Team A Win
MCH-1825,2025-10-24,Gladiators,Centurions,4,3,56,8,0.5,Team A Win
MCH-1826,2025-12-03,Knights,Thunderbolts,0,1,37,14,0.35,Team B Win
MCH-1827,2025-03-21,Vipers,Gladiators,1,1,36,5,0.5,Draw
MCH-1828,2025-06-07,Strikers,Vipers,0,2,61,9,0.5,Team B Win
MCH-1829,2025-08-09,Gladiators,Vipers,4,0,64,5,0.5,Team A Win
MCH-1830,2025-04-21,Knights,Gladiators,3,4,53,17,0.5,Team B Win
MCH-1831,2025-06-04,Ironclads,Centurions,3,0,39,19,0.5,Team A Win
MCH-1832,2025-04-07,Vipers,Wizards,1,2,39,15,0.5,Team B Win
MCH-1833,2025-08-21,Knights,Vipers,2,0,57,5,0.5,Team A Win
MCH-1834,2025-01-24,Ironclads,Phoenix FC,0,1,64,11,0.5,Team B Win
MCH-1835,2025-04-30,Phoenix FC,Ironclads,0,1,57,19,0.5,Team B Win
MCH-1836,2025-04-23,Titans,Gladiators,3,4,57,17,0.5,Team B Win
MCH-1837,2025-03-14,Gladiators,Ironclads,2,2,49,9,0.5,Draw
MCH-1838,2025-07-04,Strikers,Wizards,4,2,45,10,0.5,Team A Win
MCH-1839,2025-05-02,Gladiators,Centurions,2,4,44,5,0.5,Team B Win
MCH-1840,2025-10-22,Strikers,Gladiators,0,2,36,14,0.5,Team B Win
MCH-1841,2025-08-18,Gladiators,Thunderbolts,1,2,63,16,0.35,Team B Win
MCH-1842,2025-08-05,Thunderbolts,Gladiators,3,2,59,7,0.65,Team A Win
MCH-1843,2025-05-30,Wizards,Centurions,2,3,53,10,0.5,Team B Win
MCH-1844,2025-09-03,Strikers,Wizards,4,3,42,12,0.5,Team A Win
MCH-1845,2025-01-16,Phoenix FC,Thunderbolts,0,4,42,11,0.35,Team B Win
MCH-1846,2025-12-26,Phoenix FC,Titans,3,1,63,13,0.5,Team A Win
MCH-1847,2025-04-17,Strikers,Centurions,0,4,56,14,0.5,Team B Win
MCH-1848,2025-06-04,Centurions,Phoenix FC,2,4,58,5,0.5,Team B Win
MCH-1849,2025-09-27,Ironclads,Strikers,0,1,63,10,0.5,Team B Win
MCH-1850,2025-11-04,Vipers,Strikers,2,2,62,17,0.5,Draw
MCH-1851,2025-11-25,Wizards,Vipers,2,3,61,13,0.5,Team B Win
MCH-1852,2025-11-17,Wizards,Strikers,2,1,61,18,0.5,Team A Win
MCH-1853,2025-02-19,Thunderbolts,Knights,0,1,64,7,0.65,Team B Win
MCH-1854,2025-02-04,Knights,Ironclads,4,0,54,9,0.5,Team A Win
MCH-1855,2025-08-05,Knights,Thunderbolts,1,0,63,8,0.35,Team A Win
MCH-1856,2025-04-10,Ironclads,Phoenix FC,2,3,44,10,0.5,Team B Win
MCH-1857,2025-10-09,Knights,Strikers,2,1,35,12,0.5,Team A Win
MCH-1858,2025-04-28,Knights,Wizards,3,2,53,11,0.5,Team A Win
MCH-1859,2025-01-17,Vipers,Knights,0,1,60,11,0.5,Team B Win
MCH-1860,2025-08-10,Gladiators,Knights,0,3,46,15,0.5,Team B Win
MCH-1861,2025-09-06,Titans,Vipers,1,3,40,15,0.5,Team B Win
MCH-1862,2025-02-27,Titans,Strikers,2,1,48,8,0.5,Team A Win
MCH-1863,2025-05-10,Gladiators,Ironclads,3,0,39,9,0.5,Team A Win
MCH-1864,2025-04-24,Knights,Vipers,3,4,47,5,0.5,Team B Win
MCH-1865,2025-01-27,Phoenix FC,Ironclads,1,4,57,10,0.5,Team B Win
MCH-1866,2025-07-29,Strikers,Phoenix FC,1,0,50,12,0.5,Team A Win
MCH-1867,2025-03-26,Titans,Vipers,2,0,55,8,0.5,Team A Win
MCH-1868,2025-10-20,Vipers,Ironclads,4,2,58,11,0.5,Team A Win
MCH-1869,2025-12-07,Centurions,Vipers,0,2,41,5,0.5,Team B Win
MCH-1870,2025-11-13,Centurions,Phoenix FC,3,1,41,9,0.5,Team A Win
MCH-1871,2025-11-20,Gladiators,Wizards,2,2,44,9,0.5,Draw
MCH-1872,2025-10-07,Vipers,Phoenix FC,0,1,59,8,0.5,Team B Win
MCH-1873,2025-05-12,Vipers,Gladiators,1,0,54,10,0.5,Team A Win
MCH-1874,2025-10-15,Titans,Vipers,2,0,49,10,0.5,Team A Win
MCH-1875,2025-11-11,Titans,Thunderbolts,1,0,53,7,0.35,Team A Win
MCH-1876,2025-06-21,Strikers,Vipers,1,4,43,19,0.5,Team B Win
MCH-1877,2025-05-25,Gladiators,Strikers,3,0,37,13,0.5,Team A Win
MCH-1878,2025-07-31,Phoenix FC,Thunderbolts,4,3,63,7,0.35,Team A Win
MCH-1879,2025-03-29,Titans,Wizards,1,0,38,13,0.5,Team A Win
MCH-1880,2025-03-27,Ironclads,Thunderbolts,4,1,44,12,0.35,Team A Win
MCH-1881,2025-06-10,Thunderbolts,Wizards,4,0,39,19,0.65,Team A Win
MCH-1882,2025-11-28,Ironclads,Wizards,1,2,46,13,0.5,Team B Win
MCH-1883,2025-12-13,Strikers,Vipers,3,2,46,5,0.5,Team A Win
MCH-1884,2025-01-15,Titans,Ironclads,0,2,36,19,0.5,Team B Win
MCH-1885,2025-08-17,Strikers,Wizards,2,0,38,7,0.5,Team A Win
MCH-1886,2025-07-31,Vipers,Gladiators,0,1,46,12,0.5,Team B Win
MCH-1887,2025-06-18,Wizards,Thunderbolts,4,0,50,14,0.35,Team A Win
MCH-1888,2025-11-18,Gladiators,Wizards,0,1,39,18,0.5,Team B Win
MCH-1889,2025-10-24,Centurions,Gladiators,4,3,58,14,0.5,Team A Win
MCH-1890,2025-07-03,Ironclads,Vipers,3,1,62,8,0.5,Team A Win
MCH-1891,2025-01-18,Thunderbolts,Vipers,2,1,62,13,0.65,Team A Win
MCH-1892,2025-01-01,Titans,Centurions,1,0,40,16,0.5,Team A Win
MCH-1893,2025-08-13,Phoenix FC,Centurions,1,2,54,8,0.5,Team B Win
MCH-1894,2025-09-06,Vipers,Phoenix FC,2,0,57,5,0.5,Team A Win
MCH-1895,2025-07-14,Titans,Vipers,4,0,59,12,0.5,Team A Win
MCH-1896,2025-05-23,Thunderbolts,Vipers,1,0,37,6,0.65,Team A Win
MCH-1897,2025-01-05,Thunderbolts,Wizards,1,1,40,7,0.65,Draw
MCH-1898,2025-10-16,Thunderbolts,Strikers,2,2,61,16,0.65,Draw
MCH-1899,2025-06-15,Knights,Centurions,2,1,44,9,0.5,Team A Win
MCH-1900,2025-12-20,Gladiators,Vipers,1,2,56,7,0.5,Team B Win
MCH-1901,2025-09-29,Vipers,Titans,0,2,53,15,0.5,Team B Win
MCH-1902,2025-02-10,Thunderbolts,Centurions,3,0,54,5,0.65,Team A Win
MCH-1903,2025-08-31,Titans,Vipers,0,1,59,14,0.5,Team B Win
MCH-1904,2025-06-13,Phoenix FC,Knights,2,3,57,13,0.5,Team B Win
MCH-1905,2025-12-24,Ironclads,Thunderbolts,2,4,59,11,0.35,Team B Win
MCH-1906,2025-01-02,Centurions,Vipers,1,2,41,18,0.5,Team B Win
MCH-1907,2025-03-05,Ironclads,Strikers,0,4,50,9,0.5,Team B Win
MCH-1908,2025-11-29,Thunderbolts,Gladiators,3,1,46,8,0.65,Team A Win
MCH-1909,2025-11-19,Ironclads,Thunderbolts,0,1,56,6,0.35,Team B Win
MCH-1910,2025-11-11,Titans,Thunderbolts,1,3,44,16,0.35,Team B Win
MCH-1911,2025-06-26,Thunderbolts,Titans,1,2,54,8,0.65,Team B Win
MCH-1912,2025-11-10,Vipers,Centurions,2,0,56,11,0.5,Team A Win
MCH-1913,2025-07-17,Ironclads,Centurions,4,1,62,14,0.5,Team A Win
MCH-1914,2025-08-23,Phoenix FC,Wizards,1,2,53,18,0.5,Team B Win
MCH-1915,2025-06-05,Phoenix FC,Strikers,0,4,59,6,0.5,Team B Win
MCH-1916,2025-03-23,Vipers,Ironclads,1,1,52,10,0.5,Draw
MCH-1917,2025-01-06,Gladiators,Centurions,1,2,44,9,0.5,Team B Win
MCH-1918,2025-01-28,Phoenix FC,Vipers,1,4,49,19,0.5,Team B Win
MCH-1919,2025-04-05,Ironclads,Knights,2,3,63,9,0.5,Team B Win
MCH-1920,2025-06-29,Wizards,Phoenix FC,2,1,37,7,0.5,Team A Win
MCH-1921,2025-06-20,Wizards,Vipers,2,1,64,7,0.5,Team A Win
MCH-1922,2025-05-17,Phoenix FC,Thunderbolts,3,2,43,5,0.35,Team A Win
MCH-1923,2025-03-25,Wizards,Gladiators,2,1,61,8,0.5,Team A Win
MCH-1924,2025-04-08,Wizards,Titans,4,2,64,5,0.5,Team A Win
MCH-1925,2025-12-15,Phoenix FC,Vipers,3,2,50,6,0.5,Team A Win
MCH-1926,2025-12-16,Vipers,Wizards,2,3,43,8,0.5,Team B Win
MCH-1927,2025-07-30,Thunderbolts,Gladiators,0,2,36,9,0.65,Team B Win
MCH-1928,2025-08-10,Centurions,Phoenix FC,4,0,39,9,0.5,Team A Win
MCH-1929,2025-09-21,Thunderbolts,Centurions,3,0,41,14,0.65,Team A Win
MCH-1930,2025-09-07,Strikers,Ironclads,3,2,48,19,0.5,Team A Win
MCH-1931,2025-03-17,Vipers,Titans,0,1,49,16,0.5,Team B Win
MCH-1932,2025-11-09,Knights,Wizards,2,0,60,11,0.5,Team A Win
MCH-1933,2025-06-22,Phoenix FC,Gladiators,0,0,41,17,0.5,Draw
MCH-1934,2025-12-08,Wizards,Strikers,0,4,39,19,0.5,Team B Win
MCH-1935,2025-07-28,Ironclads,Vipers,3,2,39,19,0.5,Team A Win
MCH-1936,2025-09-19,Knights,Vipers,0,4,64,16,0.5,Team B Win
MCH-1937,2025-04-29,Wizards,Centurions,2,2,40,12,0.5,Draw
MCH-1938,2025-12-10,Ironclads,Thunderbolts,0,2,51,15,0.35,Team B Win
MCH-1939,2025-12-30,Centurions,Gladiators,1,2,56,14,0.5,Team B Win
MCH-1940,2025-09-20,Gladiators,Knights,4,1,57,19,0.5,Team A Win
